Mean,Median,Variance,Standard Deviation,Skewness,Kurtosis,Mean Absolute Deviation,Median Absolute Deviation,Local Contrast,Local Probability,Image,Energy,Contrast,Correlation,Entropy,Homogeneity,Is_Stroke
48.48636923076923,0.0,5139.860015385561,71.69281704177595,1.4304777131285122,1.30194067739086,60.02091432986799,0.0,1.7490213066224174,48.48636923076923,80 (26).jpg,0.3520168656072774,27.31358065663171,0.99734518126624,3.443523076305259,0.8548908085524186,1
47.35630059171598,0.0,5099.779106693074,71.41273770618989,1.492805374713441,1.5027111470655328,59.10735688270859,0.0,1.651695382477239,47.35630059171598,80 (28).jpg,0.36089999987497,26.709911105843297,0.9973835237917824,3.3659621281034973,0.8613487795537237,1
36.99052307692308,0.0,5787.921694803314,76.07839177324475,2.040055949134688,2.78600119267455,55.32224435211656,0.0,2.341284838482481,36.99052307692308,80 (3).jpg,0.4616417979109583,51.46852672751114,0.995559021607022,2.8651505280441416,0.869200200860217,1
47.10769704142012,0.0,5267.135629749634,72.57503447983773,1.5353966109833526,1.5646045792381873,59.46774258057632,0.0,1.6179143879837168,47.10769704142012,80 (30).jpg,0.3707236753386895,27.050548773260665,0.9974344236156644,3.283405321085987,0.8666526227478191,1
47.12856804733728,0.0,5514.461155464305,74.25941795802271,1.564776901869012,1.568167997779354,60.47865453136796,0.0,1.5393721518102716,47.12856804733728,80 (32).jpg,0.3851851332163456,25.483219153727678,0.9976915410073824,3.1552329052875896,0.8729181443957504,1
47.189692307692304,0.0,5760.043110319526,75.8949478576771,1.5684528763550238,1.4924930007220372,61.92592140919438,0.0,1.432123544475862,47.189692307692304,80 (33).jpg,0.4056894881218006,24.324821619058756,0.997890478000462,2.97459757338808,0.8808294580068966,1
46.188934911242605,0.0,5934.891184072683,77.03824494413591,1.6260145143627711,1.5986667688525182,62.25255735947623,0.0,1.3369166151227174,46.188934911242605,80 (34).jpg,0.428949666994081,24.04721109399076,0.9979760773304772,2.776607150623357,0.8901674911219553,1
45.6237798816568,0.0,6227.152411085273,78.91230836241755,1.6503935265064378,1.5545682114408388,63.41056206947378,0.0,1.267863286079948,45.6237798816568,80 (35).jpg,0.4595199448087083,24.176228517245484,0.9980607931273124,2.56194396235389,0.9012353168023552,1
44.03889940828402,0.0,6412.73138387746,80.07953161624673,1.7140917122536463,1.6625147304437968,63.41547420479676,0.0,1.165871804728529,44.03889940828402,80 (36).jpg,0.4964122144750663,23.93087590375739,0.9981361141186088,2.3057618511209306,0.913345503024224,1
41.64289704142012,0.0,6457.518110613062,80.35868410204999,1.8083227702758164,1.9074601515305805,62.25362716848287,0.0,1.0782473311927492,41.64289704142012,80 (37).jpg,0.5377462169722084,23.681630911461607,0.998168415075729,2.058933348354582,0.9234444964075392,1
38.7266674556213,0.0,6464.223729556871,80.40039632711316,1.9277234983112888,2.247694218889869,60.36937726593888,0.0,0.9679859667508844,38.7266674556213,80 (38).jpg,0.5889312075505027,23.12018964086776,0.9982137936071832,1.7795681091153088,0.9343808064012086,1
36.202366863905326,0.0,6598.700283155354,81.23238444829349,2.033967051230096,2.513355414757555,58.86219371030426,0.0,0.8234230309451577,36.202366863905326,80 (39).jpg,0.6486667999167047,20.92745762711873,0.9984162291605492,1.4457852293509326,0.9477308967611529,1
36.84670295857988,0.0,5692.681318952001,75.44985963507156,2.0352485338535247,2.802875865999876,55.075690939762616,0.0,2.3342498007973806,36.84670295857988,80 (4).jpg,0.4571473482006629,52.8425743747789,0.9953641639958164,2.858122610339685,0.8731074414382969,1
32.44834792899408,0.0,6522.869750998467,80.76428512033316,2.2168201315511995,3.1281828013021595,55.19142942118836,0.0,0.6284823287205583,32.44834792899408,80 (40).jpg,0.7164220985584345,17.822349176247663,0.9986356191506148,1.0407479319025688,0.965582252903288,1
43.07023431952663,0.0,6721.68118785042,81.98585968232827,1.7639868376041603,1.6100158472035453,62.88232773758902,0.0,2.4056576983028126,43.07023431952663,80 (5).jpg,0.4261233978003924,49.89257793054482,0.9962928163872103,3.0081263554584203,0.8686791703686968,1
48.17387928994083,0.0,7529.082797945189,86.77028752946016,1.5799744146109742,0.9210093565849728,68.96715249103042,0.0,2.3923532394799474,48.17387928994083,80 (6).jpg,0.4200936313488133,53.771700841532734,0.9964328665513666,2.974718768064245,0.8706185174064336,1
51.87260591715976,0.0,8091.024608617481,89.95012289384313,1.4592407080680017,0.502304279989989,73.12105710638143,0.0,2.252907037674744,51.87260591715976,80 (7).jpg,0.4174234602380802,46.80560388763889,0.9971105294362655,2.96145722531258,0.873659290021636,1
51.73831479289941,0.0,7925.347322035819,89.02441980735297,1.4555726698776943,0.5333940913135495,72.69875035938519,0.0,2.3132021222243737,51.73831479289941,80 (8).jpg,0.4125890206040717,50.83176958634702,0.9967963552771724,2.9883254341767165,0.8736222180364477,1
48.508262721893495,1.0,6660.106566046953,81.60947595743373,1.476608248710705,0.7459277382737053,66.88532348051677,0.0,2.043183919427691,48.508262721893495,81 (1).jpg,0.3791664118196587,35.21810596183541,0.9973586700884384,3.2663656379387467,0.857936145924064,1
46.78058224852071,1.0,5069.573427447969,71.20093698434009,1.4449951750032195,1.1726359403659838,59.48762033598262,0.0,2.0745149543094485,46.78058224852071,81 (10).jpg,0.3121153357595973,39.60788906009321,0.9960969816981378,3.6652944147926383,0.8452901262292344,1
47.13797159763313,1.0,4888.5713993412055,69.91831948310261,1.4198584568343535,1.19507493424,58.75171812757257,0.0,2.066900901186536,47.13797159763313,81 (11).jpg,0.3005619574114701,38.27260874718565,0.99608878479754,3.727954981801513,0.8424159561221397,1
48.74930177514793,1.0,5048.344615488813,71.05170381833791,1.4089474370750816,1.1821540639098824,59.67051183653234,0.0,2.088195247651442,48.74930177514793,81 (12).jpg,0.2899693269888757,36.848415313500766,0.9963534154044328,3.7586063650251087,0.8410889198884433,1
50.64469112426036,1.0,5133.516898798088,71.64856522497912,1.325240597971547,0.940207311553936,60.97720030732816,0.0,1.984019921576384,50.64469112426036,81 (13).jpg,0.2836360595608198,32.54517956619695,0.9968325665959196,3.778311667829709,0.8398506723132717,1
51.97852307692308,1.0,5198.462189629349,72.10036192439917,1.2738313295607662,0.800420074126329,61.859396593609496,0.0,1.909820760130625,51.97852307692308,81 (15).jpg,0.2752448224574617,29.83582790091305,0.9971324402617504,3.7883212140200544,0.8408253405460673,1
55.1242224852071,1.0,5526.96560072683,74.34356462214353,1.1953248456904912,0.5454640425240633,64.29853265928784,0.0,1.875621842078488,55.1242224852071,81 (17).jpg,0.2679040118683446,29.0052388289682,0.9973778405838236,3.78718954509246,0.8411035234244721,1
54.302624852071006,1.0,5196.046754293584,72.08360947048631,1.1659166136732946,0.5584053333769767,62.82407147654496,0.0,1.8165791379712424,54.302624852071006,81 (19).jpg,0.2649945808891451,26.85196159772488,0.9974178335328888,3.813294499714732,0.8396030065447381,1
48.74854201183432,1.0,6840.175076572493,82.70535095489585,1.4795444922618572,0.7217568733162545,67.71371941516892,0.0,2.1852694995720974,48.74854201183432,81 (2).jpg,0.3808292783882054,45.83949271067995,0.996652608745394,3.2234975096796044,0.8608580545025644,1
53.3332852071006,1.0,4956.992658248834,70.40591351760756,1.1431975422499077,0.5368609644574054,61.76538919223277,0.0,1.8047843667068748,53.3332852071006,81 (21).jpg,0.2655983613720859,27.08600213346021,0.9972696888960834,3.8064996732595855,0.8405308330436038,1
51.46172071005917,1.0,4757.855251855724,68.97720820572346,1.2243363896807278,0.830450529679772,59.808360333579344,0.0,1.8054006705187549,51.46172071005917,81 (23).jpg,0.2680738214698518,27.29647979139526,0.9971333848155516,3.809890060749761,0.8402340765265897,1
51.30272899408284,1.0,4800.473720836615,69.28545100406444,1.2389227035749817,0.8522759047219903,59.9517404295592,0.0,1.7366744907690237,51.30272899408284,81 (25).jpg,0.2716334412772245,26.209624274031523,0.9972719954605624,3.7769777745288415,0.8422579502679377,1
50.48243550295858,1.0,4786.536938825722,69.18480280253549,1.2883185305915108,0.9995667983910774,59.489768170403,0.0,1.67089380731884,50.48243550295858,81 (27).jpg,0.2777998278436518,26.02097427995786,0.99728381144227,3.703951393435593,0.8506281995430088,1
50.85433609467456,1.0,4969.133397411302,70.49208038787975,1.2835167554511266,0.9079157007479508,60.672654177430765,0.0,1.6200006770613569,50.85433609467456,81 (29).jpg,0.2858899765223336,25.2045703449098,0.997465756179284,3.624864554312477,0.8557379877798937,1
46.09210650887574,1.0,6163.635040651379,78.50882141932446,1.5362425524708834,1.0055193766909714,63.79788664346486,0.0,2.2014265319858595,46.09210650887574,81 (3).jpg,0.3714338054963679,41.66971198293304,0.996623119904635,3.33347331963364,0.8561519591041393,1
50.652132544378695,1.0,5128.689402434504,71.614868584914,1.3097638680924195,0.9119986179154732,61.38262321226285,0.0,1.5866869216090274,50.652132544378695,81 (31).jpg,0.2965213506843189,24.176939670499586,0.9976447817497106,3.566822874334956,0.8561637313746038,1
50.26030532544379,1.0,5287.681015102044,72.71644253607326,1.3498346257724232,0.9624135502019988,61.87874730605793,0.0,1.5961151167387446,50.26030532544379,81 (33).jpg,0.306235592317033,24.15586108806474,0.9977176700759348,3.5236555391531303,0.8574896412485865,1
50.4363573964497,1.0,5613.07761352434,74.92047526226952,1.3829569615040185,0.943131597950008,63.23448811094291,0.0,1.6143832627319517,50.4363573964497,81 (35).jpg,0.3192125711727479,25.74484769467864,0.9977086364642184,3.433340921768784,0.8635008691830792,1
50.06729704142012,1.0,5912.123274658512,76.8903327776549,1.408416420939265,0.8952916450049067,64.57850497847554,0.0,1.5829278697328937,50.06729704142012,81 (37).jpg,0.3404568852248912,25.650321204220138,0.997832622834402,3.30113441348541,0.8680441238397437,1
47.367687573964496,1.0,5937.804838984045,77.05715306825218,1.5145489688875449,1.1455614039317572,63.51675227806308,0.0,1.430247398925619,47.367687573964496,81 (39).jpg,0.3742861314733866,23.677141163921195,0.9980081454544178,3.0935561975460764,0.876818408032588,1
47.45644970414201,1.0,6252.3342430167,79.07170317513528,1.5026225593759577,0.9199702409734188,64.64124766443751,0.0,2.243834362831441,47.45644970414201,81 (4).jpg,0.352644545843543,38.88823041365489,0.9968931631679808,3.442150189008111,0.8536966807689002,1
44.92523550295858,1.0,6070.6865049445405,77.91461034327605,1.622890565868453,1.3872223410455875,62.77649941435664,0.0,1.2505154296890988,44.92523550295858,81 (41).jpg,0.4147541004365806,20.224871399787,0.9983359290471236,2.820833183791087,0.8892867462420065,1
42.70865325443787,1.0,6264.132863819411,79.14627511019967,1.7313748301814174,1.6275170677755764,62.03225674948633,0.0,1.101190050086489,42.70865325443787,81 (43).jpg,0.4553502416596307,17.41376792698855,0.9986115570668012,2.533998814073525,0.9036663655552456,1
39.24314792899408,1.0,6206.733489735514,78.78282483978036,1.889689211267698,2.1097888245596845,59.36613418174431,0.0,0.9274610714337772,39.24314792899408,81 (44).jpg,0.5015640305112872,15.604527675714442,0.9987443894875748,2.2071688188646768,0.9200920313808928,1
50.033822485207104,1.0,6804.08500515192,82.48687777550997,1.4636080307693822,0.7276981475159863,67.64850001420118,0.0,2.2637722091708388,50.033822485207104,81 (5).jpg,0.3425851285045444,39.99624985184369,0.997063722065472,3.441204033137732,0.8561145667903107,1
51.99639526627219,1.0,7270.304145585775,85.26607851652247,1.4417790311513463,0.6083371968830091,69.94732787960082,0.0,2.3412552628252765,51.99639526627219,81 (6).jpg,0.3419331853859594,45.63810359132501,0.9968643666581088,3.368802045684693,0.8615052550059354,1
52.75999289940828,1.0,7364.916761088705,85.81909321991643,1.4172329498362404,0.532742267111753,70.73883248660484,0.0,2.3649922737152824,52.75999289940828,81 (7).jpg,0.3386309585934804,48.27381770771695,0.9967258532543812,3.360807699580337,0.8609752937219353,1
52.36654674556213,1.0,6955.228190228882,83.39801070906238,1.394449424320477,0.5515332509139617,69.26035450010293,0.0,2.30369378896214,52.36654674556213,81 (8).jpg,0.3309281113576477,47.19850657816836,0.9966101370833594,3.4544887024565982,0.8558437570615406,1
48.15086390532544,1.0,5743.077164342424,75.78309286603724,1.4583371754448955,0.9995945567658198,62.82273628962572,0.0,2.2087709476980395,48.15086390532544,81 (9).jpg,0.3235252187724847,45.29853739480967,0.9960598649697092,3.571283197929016,0.8514507428024964,1
51.13494674556213,0.0,6940.365091151008,83.30885361803395,1.4281845620401394,0.5969692686633361,67.98088654923848,0.0,2.785225915085479,51.13494674556213,82 (1).jpg,0.3452823285159684,42.98639800877237,0.9969061285266247,3.713709954329635,0.8245836457881163,1
66.70486390532544,1.0,7491.21102249627,86.5517823184264,0.9734772981357228,-0.3773074259013822,75.82759167384896,1.0,3.0527619444124108,66.70486390532544,82 (10).jpg,0.2312485584831393,61.40524356999087,0.9959040709776976,4.388162061203709,0.8015576665644693,1
60.01352662721894,1.0,5944.07313537355,77.09781537354706,1.048548025852302,0.0959559707279975,67.29579471514303,1.0,2.646543025849269,60.01352662721894,82 (12).jpg,0.2315449479017937,47.85784994666445,0.9959767590909084,4.351930717470715,0.8054937025217265,1
57.532624852071,1.0,5253.761484731454,72.48283579394128,1.0441754572217232,0.260568147907775,63.40606122969924,1.0,2.4795767459896005,57.532624852071,82 (14).jpg,0.2308250007723055,40.198757852317925,0.9961764618523228,4.373105743417798,0.8068760354370449,1
58.5108899408284,4.0,5226.328939397355,72.29335335559801,1.052671470794946,0.3298079754280296,62.655333744908106,4.0,2.528210278587636,58.5108899408284,82 (15).jpg,0.2145283350347468,38.72704515823241,0.9962969674227188,4.5435770162509925,0.7980873277382499,1
59.83334201183432,6.0,5352.016729256994,73.15747897007519,1.0437131215427475,0.3255302132172897,63.39161212195092,6.0,2.3909048571362668,59.83334201183432,82 (16).jpg,0.2068571416598259,36.36852435699964,0.9966040803007976,4.5028914050809625,0.8047369517440066,1
64.00328047337278,19.0,5609.025220007725,74.89342574624106,0.9599736010629374,0.1494743297599883,64.98082625362416,19.0,2.369400856884631,64.00328047337278,82 (17).jpg,0.195552771478245,36.29301410454004,0.9967661045107414,4.537957425095696,0.8002838683911447,1
67.22480946745561,38.0,5809.480461886775,76.21994792629272,0.897132530832011,0.0024294074454669,66.13934229574596,38.0,2.410451179163492,67.22480946745561,82 (18).jpg,0.1849753296409988,34.52103828375038,0.9970299158131636,4.606505897645164,0.7952857163303915,1
71.18232189349112,71.0,6082.455452218278,77.99009842421202,0.8237814611225033,-0.1567203775811698,67.43174836801512,71.0,2.3231702051549727,71.18232189349112,82 (19).jpg,0.1798758761242454,29.16401564537195,0.997603223504439,4.569164670347206,0.799485123553875,1
53.91163313609467,0.0,7291.678910823991,85.3913280774107,1.3353741429121535,0.2961618435688868,70.83823956130387,0.0,2.909025598157187,53.91163313609467,82 (2).jpg,0.3326629822226157,49.67433447908149,0.9965969159096276,3.793910182163217,0.8203870542825086,1
69.45929704142011,68.0,5780.585171671529,76.03015961887446,0.8126582798129377,-0.1176471549981532,66.33349270751023,68.0,2.24023376770489,69.45929704142011,82 (20).jpg,0.1849215216268936,26.6226194144841,0.9976978204591498,4.522343888396866,0.8035640921763927,1
67.3614224852071,57.0,5516.493077929201,74.27309794218363,0.8334739127289227,-0.0212760508640648,64.96846731684745,57.0,2.245072953580379,67.3614224852071,82 (21).jpg,0.1916316218729229,27.85717672158349,0.997475786172498,4.474567742427884,0.8047778076261406,1
66.44796449704143,48.0,5583.00800709933,74.71952895394436,0.8875257403807781,0.0761815574145763,64.96962605370962,48.0,2.0799985270615187,66.44796449704143,82 (22).jpg,0.2020750241929357,24.66564892734377,0.9977917147053754,4.358178971010187,0.8129416141009361,1
64.89970177514793,27.0,5618.873542632954,74.95914582379494,0.9368010361267256,0.1552247501336832,65.19801907874935,27.0,1.89511715195549,64.89970177514793,82 (23).jpg,0.2187734687717226,21.374796728695035,0.998098676610662,4.161441627128187,0.8240169902232769,1
64.26923786982249,5.0,5844.742879016791,76.4509181044727,0.9548829494694152,0.097401700877227,66.89280347126223,5.0,1.8547137078927207,64.26923786982249,82 (24).jpg,0.2381994318191476,20.46787720753819,0.9982498232641744,4.016648607867106,0.8278701444151003,1
63.39900118343196,0.0,6191.83178503787,78.68819342847992,1.0199390986456025,0.1236813779578565,68.51504277112987,0.0,1.791162173441328,63.39900118343196,82 (25).jpg,0.25964440023568,20.423401683062547,0.998351667251392,3.853866071826979,0.8361087343230145,1
62.42940118343196,0.0,6626.568660777513,81.4037386167092,1.0702945064368456,0.0887076618831388,70.80535717468715,0.0,1.7044683440430348,62.42940118343196,82 (26).jpg,0.2907542481825955,20.747033305677206,0.998435547428675,3.633937978120653,0.84665695402821,1
60.87907455621302,0.0,7111.996995971955,84.3326567586481,1.1348212063769243,0.0796122190416235,73.05504474169392,0.0,1.575245683008332,60.87907455621302,82 (27).jpg,0.3299320271060906,20.755993836671877,0.9985418500779744,3.356051967620764,0.8601741083541359,1
58.34762603550296,0.0,7506.872500518139,86.64220969318671,1.2181557710939788,0.1390506367644137,74.35489549964772,0.0,1.4648280393418445,58.34762603550296,82 (28).jpg,0.3779957870259668,20.85180040298688,0.9986123196204996,3.0474279496381955,0.8731321621608703,1
54.79855384615384,0.0,7840.678962642369,88.54760845241597,1.328985288598106,0.2810412843543881,74.67231066596268,0.0,1.293301347998505,54.79855384615384,82 (29).jpg,0.4357774307615632,19.45399075500777,0.9987605964411324,2.673686577607424,0.8914671327995537,1
58.38343668639053,0.0,8546.72655263889,92.44850757388618,1.2742535909664503,-0.017908129114585,77.25192520557687,0.0,2.683557027887485,58.38343668639053,82 (3).jpg,0.3216494100267158,49.826156216665495,0.9970877685707432,3.621879995589852,0.8343526558563521,1
50.81619881656805,0.0,8168.961298781777,90.38230633692514,1.4664861843678614,0.5158445778253742,73.97872180215539,0.0,1.0722280759950105,50.81619881656805,82 (30).jpg,0.5025405760133439,16.870826123029627,0.9989684686310673,2.21679572874395,0.9136393145619544,1
45.7472,0.0,8357.088224704377,91.41711122489257,1.655345607685019,0.9430801354888456,71.20333455905323,0.0,0.8355447449483528,45.7472,82 (31).jpg,0.580590701809586,13.24827308284941,0.999208277042916,1.7206572405683076,0.9333478956493528,1
55.72446390532544,0.0,7646.858602937452,87.44631840699442,1.3151366909909556,0.2223935553167657,72.80072784324358,0.0,3.0892116734516044,55.72446390532544,82 (4).jpg,0.3072832917744693,65.62421239777345,0.99571299282209,3.87538779276753,0.8194258817770859,1
56.7071550295858,0.0,7117.283323480109,84.36399305082773,1.2274207847503826,0.1048066570268231,71.6202511131011,0.0,3.212481303541486,56.7071550295858,82 (5).jpg,0.2826269111955698,60.1632807870114,0.9957770003054082,4.136141480126556,0.8077851723842339,1
60.58561183431953,0.0,7342.343418542816,85.68747527231045,1.1155196135467798,-0.1523242598790197,74.10469326546269,0.0,3.4216886529495185,60.58561183431953,82 (6).jpg,0.2602107518414975,67.0269811544401,0.9954390955270368,4.287712466959402,0.8004214841745948,1
61.919320710059175,0.0,7781.776205645075,88.21437641135981,1.1258153484616908,-0.1791045231016763,75.90412948802633,0.0,3.3737640151104724,61.919320710059175,82 (7).jpg,0.2617141357506455,68.26188455612369,0.9956174114223192,4.184939029556261,0.8112247604871611,1
68.17069112426036,0.0,8903.424291759033,94.35795828523968,1.0123851066000875,-0.5310130170588097,82.33645764532054,0.0,3.103863182844957,68.17069112426036,82 (8).jpg,0.2663617619152694,71.59334834657093,0.9959824029851012,3.943193072900301,0.828271451985579,1
73.1054272189349,1.0,9206.061588060087,95.94822347526862,0.8916519638878865,-0.7737636666140597,84.89708085351634,1.0,3.181157194145937,73.1054272189349,82 (9).jpg,0.249546449732941,70.36804077278809,0.9961806313554956,4.134935925838275,0.8159584886011505,1
47.8525798816568,1.0,6876.953242456636,82.92739741760039,1.5711363077516731,1.0822708094388762,67.24392851275512,0.0,1.3342142968711144,47.8525798816568,83 (1).jpg,0.4083938837673378,27.99951641578778,0.9979663384347924,2.642821465166294,0.8997481763869611,1
45.72724733727811,1.0,6389.40626870687,79.93376175751314,1.617283397756144,1.2148869871184471,63.55122351704773,0.0,2.6423423932878025,45.72724733727811,83 (10).jpg,0.3489095906466053,50.51437714827646,0.9960511113192828,3.437690592663872,0.8501254853798684,1
48.40313609467456,1.0,6640.068517975565,81.48661557566105,1.495377624056805,0.8021177871417504,66.44108382255523,0.0,2.7898116125787937,48.40313609467456,83 (11).jpg,0.3379261780215994,53.89868436648244,0.995945445689313,3.549069534718401,0.8449628464988028,1
53.36220118343195,1.0,7400.9276316044925,86.02864425064766,1.3497572612552264,0.3055139007935201,72.0359192598578,0.0,2.8071318602046724,53.36220118343195,83 (12).jpg,0.3261488419203195,57.85242147682961,0.996095240668666,3.539164972346261,0.8484271666065123,1
57.51637633136095,1.0,8078.2553223483155,89.87911505098565,1.2644363243057484,0.0267821238692254,76.21484438129194,0.0,2.8468515472595004,57.51637633136095,83 (13).jpg,0.305123395069402,63.539836434753134,0.9960708013832248,3.591851633329221,0.848073956392087,1
54.88168047337278,1.0,7460.601493980742,86.37477348150178,1.327851763031973,0.277590948988363,72.50992141059486,0.0,2.731975538735276,54.88168047337278,83 (14).jpg,0.3009469484674066,57.49712457034638,0.9961501494420776,3.667990916221079,0.846149590141842,1
54.75425798816568,1.0,6898.804614413917,83.05904294183696,1.3059077326336423,0.3512084262884261,70.09923701149961,0.0,2.723954778487522,54.75425798816568,83 (15).jpg,0.2797700582340138,58.89947611710421,0.9957348939569236,3.857445866319168,0.8388732758368704,1
55.066717159763314,1.0,6336.669186690415,79.60319834460431,1.258554007730435,0.3775151153200351,67.78997680554042,0.0,2.51476919451358,55.066717159763314,83 (16).jpg,0.2548281936146834,48.39077397179223,0.9961847480554336,4.055928424496665,0.8307878186554146,1
55.75289940828402,1.0,5940.064389818284,77.0718131992383,1.1924189711124686,0.3350393203395394,66.46525065985085,1.0,2.2884638183549133,55.75289940828402,83 (17).jpg,0.2392337163036849,40.80033187151909,0.9965681823597468,4.135303199720562,0.8308099188734049,1
57.60693491124261,1.0,5907.870252498721,76.86267138539176,1.1415728809856682,0.2725918772017599,66.64084639691887,1.0,2.278578572942477,57.60693491124261,83 (18).jpg,0.2233328095629167,38.25433210857022,0.996764606787216,4.238544918310638,0.822465392109933,1
